elo_diff,winrate_30d_diff,form_diff,h2h_winrate_a,ranking_diff,map_winrate_diff,days_since_last_diff,lineup_age_diff,team_a_won,date,team_a,team_b,winner,event
20.59796025890296,0.5,0.0,0.0,-0.2059796025890296,0.5,1,23,0,2025-02-05 12:00:00+00:00,BESTIA,Bounty Hunters,team2,ACE South American Masters Spring 2025 Closed Qualifier
-62.18230466442401,0.0,0.0,0.5,0.62182304664424,0.0,-23,217,0,2025-02-05 12:00:00+00:00,Imperial,Fake do Biru,team1,ACE South American Masters Spring 2025 Closed Qualifier
137.46419743334513,0.0,0.0,0.5,-1.3746419743334513,0.0,-5,-34,0,2025-02-05 13:30:00+00:00,kONO,Zero Tenacity,team1,CCT Season 2 Europe Series 18 Closed Qualifier
-109.28538817038043,0.0,0.0,0.0,1.0928538817038043,0.0,-3,1,0,2025-02-05 14:00:00+00:00,SINNERS,OG,team2,CCT Season 2 Europe Series 17
34.81390294264929,-0.5,0.0,0.0,-0.34813902942649294,-0.5,-6,-22,0,2025-02-05 16:15:00+00:00,Bounty Hunters,ODDIK,team2,ACE South American Masters Spring 2025 Closed Qualifier
-174.78493036875284,0.5,0.0,0.0,1.7478493036875284,0.5,78,1,0,2025-02-05 16:25:00+00:00,9z,RED Canids,team2,ACE South American Masters Spring 2025 Closed Qualifier
-43.259372754841934,0.0,0.0,0.0,0.43259372754841935,0.0,-110,0,0,2025-02-06 02:00:00+00:00,Rooster,Vantage,team2,EPL World Series Oceania Season 1
135.5429178738675,0.0,0.0,0.0,-1.3554291787386752,0.0,0,-9,0,2025-02-06 04:00:00+00:00,Alliance,Aurora,team2,European Pro League Season 22
68.14603782635913,0.5,0.0,0.5,-0.6814603782635913,0.5,1,-235,0,2025-02-06 04:00:00+00:00,ESC,FAVBET,team2,United21 League Season 26
80.43075298458984,0.0,0.0,0.5,-0.8043075298458985,0.0,0,-17,0,2025-02-06 05:00:00+00:00,ECLOT,9INE,team2,RES Showdown 1 Closed Qualifier
-96.42072391912825,0.5,0.0,0.5,0.9642072391912825,0.5,1,93,0,2025-02-06 05:00:00+00:00,SAW,500,team2,RES Showdown 1 Closed Qualifier
-33.79723146708079,0.5,0.0,0.0,0.3379723146708079,0.5,1,-20,0,2025-02-06 05:00:00+00:00,Nemiga,PARIVISION,team2,RES Showdown 1 Closed Qualifier
55.1782421523792,0.0,0.0,0.0,-0.551782421523792,0.0,0,-1,0,2025-02-06 05:00:00+00:00,Ninjas in Pyjamas,BetBoom,team2,RES Showdown 1 Closed Qualifier
-258.92211720745695,0.0,0.0,0.0,2.5892211720745695,0.0,1,113,0,2025-02-06 05:00:00+00:00,Monte,Betclic,team2,CCT Season 2 Europe Series 17
114.28627809270097,0.0,0.0,0.5,-1.1428627809270098,0.0,4,-10,0,2025-02-06 07:00:00+00:00,CYBERSHOKE,AMKAL,team2,CCT Season 2 Europe Series 18 Closed Qualifier
147.37230030987416,0.0,0.0,0.0,-1.4737230030987416,0.0,-4,-115,0,2025-02-06 10:00:00+00:00,Betclic,CPH Wolves,team2,CCT Season 2 Europe Series 18 Closed Qualifier
-82.844044401377,0.0,0.0,0.0,0.82844044401377,0.0,0,100,0,2025-02-06 11:30:00+00:00,FAVBET,Betclic,team2,CCT Season 2 Europe Series 18 Closed Qualifier
54.6109848313024,0.0,0.0,0.5,-0.546109848313024,0.0,7,193,0,2025-02-06 12:00:00+00:00,KRÜ,Fake do Biru,team2,ACE South American Masters Spring 2025 Closed Qualifier
-122.24781655611241,0.0,0.0,0.0,1.222478165561124,0.0,1,9,0,2025-02-06 12:20:00+00:00,B8,Alliance,team1,CCT Season 2 Europe Series 17
-52.843282956845314,0.0,0.0,0.5,0.5284328295684532,0.0,-2,13,0,2025-02-06 14:45:00+00:00,fnatic,Spirit Academy,team1,CCT Season 2 Europe Series 17
-4.30093272483964,-0.5,0.0,0.0,0.0430093272483964,-0.5,-1,-22,0,2025-02-06 16:00:00+00:00,Bounty Hunters,BESTIA,team2,ACE South American Masters Spring 2025 Closed Qualifier
-11.544503712898631,-0.5,0.0,0.5,0.11544503712898631,-0.5,-29,223,0,2025-02-07 02:00:00+00:00,Chinggis Warriors,Eruption,team2,BLAST Rising Asia Spring 2025 Closed Qualifier
-28.027134333281083,0.0,0.0,0.5,0.28027134333281084,0.0,0,4,0,2025-02-07 04:00:00+00:00,Alliance,CYBERSHOKE,team2,CCT Season 2 Europe Series 18 Closed Qualifier
-3.451000592147011,0.0,0.0,0.0,0.03451000592147011,0.0,0,-46,0,2025-02-07 04:00:00+00:00,ENCE Academy,kONO,team1,United21 League Season 26
243.03383688910435,0.0,0.0,0.0,-2.4303383688910434,0.0,0,33,0,2025-02-07 05:00:00+00:00,BC.Game,500,team2,RES Showdown 1 Closed Qualifier
-67.99965071213592,0.0,0.0,0.0,0.6799965071213592,0.0,-1,0,0,2025-02-07 05:00:00+00:00,B8,PARIVISION,team2,RES Showdown 1 Closed Qualifier
-16.260020401854717,0.5,0.0,0.0,0.16260020401854716,0.5,0,0,0,2025-02-07 06:00:00+00:00,Passion UA,BetBoom,team1,RES Showdown 1 Closed Qualifier
-66.90228997430131,0.0,0.0,0.0,0.6690228997430131,0.0,0,2,0,2025-02-07 06:30:00+00:00,Monte,SINNERS,team2,CCT Season 2 Europe Series 17
-35.70307276682365,0.5,0.0,0.5,0.3570307276682365,0.5,1,-3,0,2025-02-07 07:25:00+00:00,Leo,ESC,team2,United21 League Season 26
-47.96941936903977,0.0,0.0,0.0,0.4796941936903977,0.0,0,-2,0,2025-02-07 08:00:00+00:00,ENCE,9INE,team2,RES Showdown 1 Closed Qualifier
35.923843664252445,0.5,0.0,0.0,-0.3592384366425245,0.5,0,-1,0,2025-02-07 09:45:00+00:00,The MongolZ,Eternal Fire,team1,IEM Katowice 2025
-19.720990216409973,0.0,0.0,0.0,0.19720990216409973,0.0,1,0,0,2025-02-07 12:00:00+00:00,ODDIK,BESTIA,team2,ACE South American Masters Spring 2025 Closed Qualifier
-32.445097706929346,0.0,0.0,0.0,0.32445097706929343,0.0,0,-1,0,2025-02-07 13:20:00+00:00,Virtus.pro,Spirit,team2,IEM Katowice 2025
61.80487098776325,0.5,0.0,0.5,-0.6180487098776325,0.5,6,-43,0,2025-02-07 18:15:00+00:00,paiN Academy,KRÜ,team2,IEM Dallas 2025 South America Open Qualifier
-10.032470765235985,0.0,0.0,0.5,0.10032470765235985,0.0,106,187,0,2025-02-07 18:25:00+00:00,Galorys,2070,team1,IEM Dallas 2025 South America Open Qualifier
-9.067168388167374,0.0,0.0,0.5,0.09067168388167374,0.0,-14,166,0,2025-02-07 18:30:00+00:00,Imperial,ShindeN,team1,IEM Dallas 2025 South America Open Qualifier
-17.426238900121234,0.0,0.0,0.5,0.17426238900121235,0.0,11,-169,0,2025-02-07 18:50:00+00:00,GameHunters,BESTIA,team2,IEM Dallas 2025 South America Open Qualifier
-25.907416311335055,0.0,0.0,0.5,0.2590741631133506,0.0,-1,217,0,2025-02-07 19:15:00+00:00,ODDIK,Fake do Biru,team1,IEM Dallas 2025 South America Open Qualifier
-20.494016265750588,0.0,-0.5,0.5,0.2049401626575059,0.0,6,126,0,2025-02-08 01:00:00+00:00,SemperFi,Underground,team1,EPL World Series Oceania Season 1
-15.644545352253317,-0.5,0.0,0.5,0.15644545352253317,-0.5,-156,-125,0,2025-02-08 02:00:00+00:00,Just Swing,DXA,team1,BLAST Rising Asia Spring 2025 Closed Qualifier
86.61636168974815,0.0,0.0,0.5,-0.8661636168974814,0.0,-1,-17,0,2025-02-08 04:00:00+00:00,ECLOT,Aurora,team2,European Pro League Season 22
60.36752280939754,-0.5,0.0,0.0,-0.6036752280939754,-0.5,-7,-1,0,2025-02-08 05:00:00+00:00,NomadS,IHC,team2,IEM Dallas 2025 Asia Open Qualifier
9.582480583411325,-0.5,0.0,0.0,-0.09582480583411325,-0.5,7,0,0,2025-02-08 05:00:00+00:00,HEROIC,Passion UA,team1,RES Showdown 1: BLAST Premier Rising Event
1.715318083782222,0.0,0.0,0.0,-0.01715318083782222,0.0,2,-2,0,2025-02-08 05:00:00+00:00,GamerLegion,PARIVISION,team2,RES Showdown 1: BLAST Premier Rising Event
14.870062659595305,0.0,0.0,0.5,-0.14870062659595307,0.0,2,136,0,2025-02-08 05:00:00+00:00,Rooster,SemperFi,team2,BLAST Rising Asia Spring 2025 Closed Qualifier
-87.72102219992917,0.0,0.0,0.0,0.8772102219992917,0.0,2,230,0,2025-02-08 05:00:00+00:00,TYLOO,harizma,team1,IEM Dallas 2025 Asia Open Qualifier
-15.837437588959347,0.5,0.0,0.0,0.15837437588959347,0.5,-10,-71,0,2025-02-08 06:15:00+00:00,IHC,The Huns,team2,IEM Dallas 2025 Asia Open Qualifier
-60.168278243746045,0.0,0.0,0.5,0.6016827824374604,0.0,0,-6,0,2025-02-08 06:30:00+00:00,Spirit Academy,Alliance,team1,CCT Season 2 Europe Series 17
3.6936009353401005,0.0,0.0,0.5,-0.036936009353401,0.0,1,170,0,2025-02-08 07:15:00+00:00,ENCE Academy,ESC,team2,United21 League Season 26
-42.82594152025217,0.0,0.0,0.5,0.4282594152025217,0.0,3,-4,0,2025-02-08 08:00:00+00:00,Astralis,9INE,team1,RES Showdown 1: BLAST Premier Rising Event
-125.8827400946468,0.0,0.0,0.5,1.2588274009464682,0.0,4,90,0,2025-02-08 08:00:00+00:00,BIG,500,team2,RES Showdown 1: BLAST Premier Rising Event
-21.30423838126262,-0.5,0.0,0.0,0.21304238381262622,-0.5,2,-11,0,2025-02-08 09:45:00+00:00,Vitality,The MongolZ,team1,IEM Katowice 2025
-86.8361297186002,0.0,0.0,0.0,0.8683612971860021,0.0,1,10,0,2025-02-08 10:05:00+00:00,AMKAL,CYBERSHOKE,team2,CCT Season 2 Europe Series 18 Closed Qualifier
-6.0251403811905675,-0.5,0.0,0.0,0.06025140381190568,-0.5,8,0,0,2025-02-08 10:15:00+00:00,Fluxo,Imperial,team2,ACE SA Masters 2025 Season 1 - BLAST Premier Rising Event
-128.01233827613896,0.5,0.0,0.0,1.2801233827613896,0.5,7,0,0,2025-02-08 12:20:00+00:00,Sharks,BESTIA,team1,ACE SA Masters 2025 Season 1 - BLAST Premier Rising Event
-164.38289874364136,0.5,0.0,0.5,1.6438289874364136,0.5,17,-47,0,2025-02-08 13:00:00+00:00,Partizan,BC.Game,team2,IEM Dallas 2025 Europe Open Qualifier
-167.35345162862063,0.0,0.0,0.0,1.6735345162862063,0.0,4,-13,0,2025-02-08 13:00:00+00:00,Natus Vincere,Spirit,team2,IEM Katowice 2025
8.330074933376181,0.0,0.0,0.0,-0.08330074933376182,0.0,1,7,0,2025-02-08 13:15:00+00:00,MIBR,Legacy,team1,ACE SA Masters 2025 Season 1 - BLAST Premier Rising Event
-32.27932361043759,0.0,0.0,0.0,0.3227932361043759,0.0,-1,-2,0,2025-02-08 13:15:00+00:00,ENCE,Zero Tenacity,team2,IEM Dallas 2025 Europe Open Qualifier
204.16424258517145,0.0,0.0,0.5,-2.0416424258517143,0.0,0,-62,0,2025-02-08 14:15:00+00:00,BC.Game,Zero Tenacity,team1,IEM Dallas 2025 Europe Open Qualifier
-47.668445075406,0.5,0.0,0.5,0.47668445075405996,0.5,124,67,0,2025-02-08 14:30:00+00:00,FlyQuest RED,InControl,team2,ACE North American Masters Spring 2025 Closed Qualifier
-200.39671589042632,0.0,0.0,0.0,2.0039671589042634,0.0,6,-2,0,2025-02-08 14:40:00+00:00,paiN,RED Canids,team1,ACE SA Masters 2025 Season 1 - BLAST Premier Rising Event
-143.30859452169557,0.0,0.0,0.0,1.4330859452169558,0.0,0,25,0,2025-02-08 16:00:00+00:00,Imperial,KRÜ,team1,IEM Dallas 2025 South America Open Qualifier
90.27170722097435,0.0,0.0,0.0,-0.9027170722097435,0.0,0,0,0,2025-02-08 16:00:00+00:00,BESTIA,ODDIK,team1,IEM Dallas 2025 South America Open Qualifier
46.94400864700992,0.0,0.0,0.0,-0.4694400864700992,0.0,0,7,0,2025-02-08 17:15:00+00:00,BESTIA,Legacy,team2,IEM Dallas 2025 South America Open Qualifier
17.40239440283017,0.0,0.0,0.0,-0.17402394402830168,0.0,0,0,0,2025-02-08 21:00:00+00:00,NRG,BOSS,team1,CCT Season 2 North America Series 4
-30.751816183780193,-0.5,0.0,0.5,0.30751816183780195,-0.5,-16,5,0,2025-02-08 23:00:00+00:00,Chinggis Warriors,Mindfreak,team1,BLAST Rising Asia Spring 2025 Closed Qualifier
63.639013978030334,0.0,0.0,0.0,-0.6363901397803033,0.0,0,-57,0,2025-02-08 23:35:00+00:00,DXA,Rooster,team2,BLAST Rising Asia Spring 2025 Closed Qualifier
-1.0642736358709044,0.0,0.0,0.5,0.010642736358709043,0.0,1,-47,0,2025-02-09 02:20:00+00:00,Just Swing,SemperFi,team2,BLAST Rising Asia Spring 2025 Closed Qualifier
7.245600389757556,0.0,0.0,0.5,-0.07245600389757556,0.0,-2,-63,0,2025-02-09 02:20:00+00:00,JiJieHao,Rare Atom,team2,BLAST Rising Asia Spring 2025 Closed Qualifier
-64.13370653581705,0.0,0.0,0.0,0.6413370653581706,0.0,0,0,0,2025-02-09 05:00:00+00:00,HEROIC,PARIVISION,team2,RES Showdown 1: BLAST Premier Rising Event
-110.07810915235905,0.0,0.0,0.0,1.1007810915235905,0.0,2,3,0,2025-02-09 06:30:00+00:00,Sashi,OG,team1,CCT Season 2 Europe Series 17
-72.73607665996178,0.0,0.0,0.0,0.7273607665996178,0.0,2,235,0,2025-02-09 06:30:00+00:00,FAVBET,ESC,team1,United21 League Season 26
42.03730032109479,0.0,0.0,0.5,-0.4203730032109479,0.0,0,-90,0,2025-02-09 08:00:00+00:00,500,Astralis,team2,RES Showdown 1: BLAST Premier Rising Event
-7.5597413692978535,0.0,0.0,0.0,0.07559741369297854,0.0,0,3,0,2025-02-09 10:05:00+00:00,Imperial,paiN,team1,ACE SA Masters 2025 Season 1 - BLAST Premier Rising Event
-171.46439061186857,0.0,0.0,0.0,1.7146439061186856,0.0,1,-13,0,2025-02-09 11:00:00+00:00,Vitality,Spirit,team1,IEM Katowice 2025
48.55097000299156,0.0,0.0,0.5,-0.4855097000299156,0.0,0,4,0,2025-02-09 11:30:00+00:00,PARIVISION,Astralis,team2,RES Showdown 1: BLAST Premier Rising Event
-57.280943910632004,0.5,0.0,0.0,0.5728094391063201,0.5,0,-1,0,2025-02-09 12:00:00+00:00,Sharks,MIBR,team2,ACE SA Masters 2025 Season 1 - BLAST Premier Rising Event
-236.98521881637362,0.0,0.0,0.5,2.369852188163736,0.0,-2,132,0,2025-02-09 12:30:00+00:00,SINNERS,Fire Flux,team2,CCT Season 2 Europe Series 17
-103.7664655430624,0.0,0.0,0.0,1.037664655430624,0.0,0,0,0,2025-02-09 16:30:00+00:00,Imperial,MIBR,team1,ACE SA Masters 2025 Season 1 - BLAST Premier Rising Event
68.80017512163408,-0.5,0.0,0.5,-0.6880017512163409,-0.5,-113,-13,0,2025-02-09 16:30:00+00:00,KRÜ,Atrix,team1,CCT Season 2 South America Series 7
26.089868025888563,0.5,0.0,0.5,-0.26089868025888563,0.5,-14,-262,0,2025-02-09 16:30:00+00:00,Marsborne,M80,team2,ACE North American Masters Spring 2025 Closed Qualifier
-103.5186875507261,0.0,0.0,0.5,1.035186875507261,0.0,12,4,0,2025-02-09 19:30:00+00:00,Dusty Roots,Yawara,team1,CCT Season 2 South America Series 7
17.414920699564163,0.0,0.0,0.5,-0.17414920699564163,0.0,0,183,0,2025-02-09 23:25:00+00:00,Rooster,Just Swing,team1,BLAST Rising Asia Spring 2025 Closed Qualifier
2.8078749633859843,0.0,0.0,0.5,-0.028078749633859843,0.0,1,-261,0,2025-02-10 02:00:00+00:00,Underground,Mindfreak,team2,EPL World Series Oceania Season 1
57.069119931618616,0.5,0.0,0.0,-0.5706911993161862,0.5,2,-223,0,2025-02-10 02:15:00+00:00,Eruption,Chinggis Warriors,team2,BLAST Rising Asia Spring 2025 Closed Qualifier
32.35264578296665,0.0,0.0,0.0,-0.3235264578296665,0.0,1,-135,0,2025-02-10 03:15:00+00:00,SemperFi,Rooster,team2,BLAST Rising Asia Spring 2025 Closed Qualifier
-98.5552846446758,0.0,0.0,0.0,0.9855528464467579,0.0,-4,6,0,2025-02-10 04:00:00+00:00,fnatic,ECSTATIC,team1,CCT Season 2 Europe Series 18
47.64266014946202,0.0,0.0,0.5,-0.4764266014946202,0.0,0,1,0,2025-02-10 05:00:00+00:00,OG,Astralis,team2,IEM Dallas 2025 Europe Closed Qualifier
-312.5280541754298,0.0,0.0,0.5,3.1252805417542984,0.0,0,57,0,2025-02-10 05:00:00+00:00,BIG,BC.Game,team2,IEM Dallas 2025 Europe Closed Qualifier
-81.16954775127533,0.0,0.0,0.0,0.8116954775127533,0.0,2,-20,0,2025-02-10 05:00:00+00:00,Nemiga,BetBoom,team2,IEM Dallas 2025 Europe Closed Qualifier
23.236597464166834,-0.5,0.0,0.5,-0.23236597464166833,-0.5,-76,63,0,2025-02-10 07:00:00+00:00,ECLOT,NIP Impact,team1,YaLLa Compass Winter 2025
3.647563389358538,0.5,0.5,0.5,-0.03647563389358538,0.5,12,-268,0,2025-02-10 08:00:00+00:00,Hesta,GamerLegion,team2,IEM Dallas 2025 Europe Closed Qualifier
76.34813719758608,0.0,0.0,0.5,-0.7634813719758609,0.0,0,1,0,2025-02-10 08:10:00+00:00,Zero Tenacity,HEROIC,team2,IEM Dallas 2025 Europe Closed Qualifier
141.63165561189794,0.0,0.0,0.0,-1.4163165561189794,0.0,-1,-1,0,2025-02-10 08:15:00+00:00,Nexus,Metizport,team2,IEM Dallas 2025 Europe Closed Qualifier
20.3605556428613,0.5,0.0,0.0,-0.203605556428613,0.5,10,3,0,2025-02-10 10:00:00+00:00,GUN5,SINNERS,team1,CCT Season 2 Europe Series 18
14.42109124045669,-0.5,0.0,0.0,-0.1442109124045669,-0.5,-24,98,0,2025-02-10 10:30:00+00:00,ODDIK,Players,team1,CCT Season 2 South America Series 7
-150.69674842609652,0.5,0.0,0.0,1.5069674842609653,0.5,8,0,0,2025-02-10 11:00:00+00:00,Falcons,BetBoom,team1,IEM Dallas 2025 Europe Closed Qualifier
-158.00941816552813,0.0,0.0,0.5,1.5800941816552814,0.0,0,57,0,2025-02-10 11:20:00+00:00,Astralis,BC.Game,team2,IEM Dallas 2025 Europe Closed Qualifier
-46.43805509748904,-0.5,0.0,0.5,0.4643805509748904,-0.5,-70,-15,0,2025-02-10 12:00:00+00:00,Spirit Academy,1win,team1,BetBoom LanDaLan 2025
174.88636784814662,0.0,0.0,0.0,-1.7488636784814662,0.0,0,1,0,2025-02-10 12:15:00+00:00,OG,BIG,team2,IEM Dallas 2025 Europe Closed Qualifier
78.04474400622121,0.0,0.0,0.0,-0.7804474400622121,0.0,-7,0,0,2025-02-10 14:00:00+00:00,HEROIC,3DMAX,team2,IEM Dallas 2025 Europe Closed Qualifier
-43.14930977577592,0.0,0.0,0.5,0.4314930977577592,0.0,0,1,0,2025-02-10 14:00:00+00:00,Metizport,GamerLegion,team2,IEM Dallas 2025 Europe Closed Qualifier
82.80354316246098,-0.5,0.0,0.5,-0.8280354316246098,-0.5,0,269,0,2025-02-10 15:00:00+00:00,Nexus,Hesta,team2,IEM Dallas 2025 Europe Closed Qualifier
8.308591084016143,-0.5,0.0,0.0,-0.08308591084016143,-0.5,0,262,0,2025-02-10 19:00:00+00:00,M80,Marsborne,team1,ACE North American Masters Spring 2025 Closed Qualifier
45.815115455957766,0.5,0.0,0.5,-0.45815115455957767,0.5,22,5,0,2025-02-10 23:15:00+00:00,ATOX,Rooster,team1,BLAST Rising Asia 2025 Season 1
22.23549917127957,0.0,0.0,0.0,-0.2223549917127957,0.0,4,0,0,2025-02-11 02:00:00+00:00,Vantage,Mindfreak,team2,EPL World Series Oceania Season 1
-91.95023781542068,0.0,0.0,0.0,0.9195023781542068,0.0,1,-20,0,2025-02-11 02:10:00+00:00,TYLOO,Rare Atom,team2,BLAST Rising Asia 2025 Season 1
-107.38730287692124,-0.5,0.0,0.5,1.0738730287692124,-0.5,-51,27,0,2025-02-11 04:00:00+00:00,Sashi,FORZE Reload,team2,YaLLa Compass Winter 2025
-293.3651821429753,0.0,0.0,0.0,2.933651821429753,0.0,1,12,0,2025-02-11 04:00:00+00:00,Monte,CYBERSHOKE,team1,CCT Season 2 Europe Series 18
131.0105869625056,0.0,0.0,0.0,-1.310105869625056,0.0,0,19,0,2025-02-11 04:30:00+00:00,ATOX,TYLOO,team1,IEM Dallas 2025 Asia Closed Qualifier
11.678608819619967,0.0,0.0,0.0,-0.11678608819619968,0.0,-11,10,0,2025-02-11 04:30:00+00:00,The Huns,Lynn Vision,team1,IEM Dallas 2025 Asia Closed Qualifier
-61.950147969657564,0.0,0.0,0.0,0.6195014796965757,0.0,0,-4,0,2025-02-11 05:00:00+00:00,BIG,HEROIC,team2,IEM Dallas 2025 Europe Closed Qualifier
-32.56254506525033,0.0,0.0,0.0,0.3256254506525033,0.0,1,-19,0,2025-02-11 05:00:00+00:00,Nemiga,Metizport,team2,IEM Dallas 2025 Europe Closed Qualifier
34.50240754618335,-0.5,0.0,0.5,-0.3450240754618335,-0.5,0,270,0,2025-02-11 08:10:00+00:00,BetBoom,Hesta,team1,IEM Dallas 2025 Europe Closed Qualifier
12.069309944482484,0.0,0.0,0.5,-0.12069309944482484,0.0,-1,-5,0,2025-02-11 08:10:00+00:00,Astralis,Zero Tenacity,team1,IEM Dallas 2025 Europe Closed Qualifier
-39.84090000989181,0.0,0.0,0.5,0.3984090000989181,0.0,-2,61,0,2025-02-11 09:30:00+00:00,Insilio,K27,team1,BetBoom LanDaLan 2025
-5.15745989811785,0.0,0.0,0.0,0.0515745989811785,0.0,0,0,0,2025-02-11 09:40:00+00:00,ATOX,The Huns,team1,IEM Dallas 2025 Asia Closed Qualifier
-114.03930086968353,0.0,0.0,0.0,1.1403930086968352,0.0,0,-8,0,2025-02-11 09:40:00+00:00,TYLOO,Lynn Vision,team2,IEM Dallas 2025 Asia Closed Qualifier
50.92279411657387,0.0,0.0,0.0,-0.5092279411657387,0.0,-2,0,0,2025-02-11 10:00:00+00:00,9INE,CPH Wolves,team1,CCT Season 2 Europe Series 18
-78.8771708331983,0.0,0.0,0.5,0.7887717083319831,0.0,2,-155,0,2025-02-11 10:30:00+00:00,ShindeN,Atrix,team1,CCT Season 2 South America Series 7
-7.168540765688022,0.0,0.0,0.5,0.07168540765688021,0.0,0,1,0,2025-02-11 11:15:00+00:00,HEROIC,Metizport,team1,IEM Dallas 2025 Europe Closed Qualifier
-106.12480745177277,0.5,0.0,0.0,1.0612480745177277,0.5,0,-83,0,2025-02-11 13:30:00+00:00,Players,Yawara,team2,CCT Season 2 South America Series 7
-18.510207410955445,0.0,0.0,0.0,0.18510207410955445,0.0,0,-5,0,2025-02-11 14:00:00+00:00,Astralis,BetBoom,team1,IEM Dallas 2025 Europe Closed Qualifier
-113.25249981842376,0.0,0.0,0.5,1.1325249981842376,0.0,0,6,0,2025-02-11 15:30:00+00:00,Sharks,Legacy,team2,IEM Dallas 2025 South America Closed Qualifier
0.7089331913143724,0.0,0.0,0.0,-0.007089331913143724,0.0,-2,0,0,2025-02-11 15:30:00+00:00,Imperial,Fluxo,team2,IEM Dallas 2025 South America Closed Qualifier
17.172249708229174,0.0,0.0,0.5,-0.17172249708229173,0.0,2,264,0,2025-02-11 17:30:00+00:00,NRG,Marsborne,team1,IEM Dallas 2025 North America Closed Qualifier
36.14349690959989,0.5,0.0,0.0,-0.36143496909599887,0.5,0,0,0,2025-02-11 19:30:00+00:00,Sharks,Imperial,team1,IEM Dallas 2025 South America Closed Qualifier
139.96308403717353,0.5,0.0,0.0,-1.3996308403717352,0.5,0,-7,0,2025-02-11 19:30:00+00:00,Legacy,Fluxo,team1,IEM Dallas 2025 South America Closed Qualifier
32.98925429778569,-0.5,0.0,0.0,-0.3298925429778569,-0.5,3,0,0,2025-02-11 21:30:00+00:00,BOSS,NRG,team2,IEM Dallas 2025 North America Closed Qualifier
38.1643350179595,0.0,0.0,0.0,-0.381643350179595,0.0,-1,0,0,2025-02-11 22:30:00+00:00,The Huns,Chinggis Warriors,team1,BLAST Rising Asia 2025 Season 1
61.870426249497996,0.0,0.0,0.0,-0.61870426249498,0.0,0,-49,0,2025-02-12 04:00:00+00:00,BC.Game,CYBERSHOKE,team1,CCT Season 2 Europe Series 18
34.31372310221445,0.0,0.0,0.0,-0.34313723102214455,0.0,0,-10,0,2025-02-12 04:30:00+00:00,Lynn Vision,The Huns,team1,IEM Dallas 2025 Asia Closed Qualifier
116.59685272134675,0.5,0.0,0.5,-1.1659685272134674,0.5,1,-107,0,2025-02-12 05:00:00+00:00,Partizan,fnatic,team1,CCT Season 2 Europe Series 17
65.80289082033823,0.0,0.0,0.0,-0.6580289082033823,0.0,-1,136,0,2025-02-12 05:00:00+00:00,Mindfreak,SemperFi,team2,EPL World Series Oceania Season 1
-128.8457625136018,0.0,0.0,0.0,1.288457625136018,0.0,0,13,0,2025-02-12 07:00:00+00:00,Zero Tenacity,CYBERSHOKE,team2,YaLLa Compass Winter 2025
-97.98846256061188,0.0,0.0,0.0,0.9798846256061188,0.0,1,0,0,2025-02-12 07:00:00+00:00,Sashi,CPH Wolves,team1,CCT Season 2 Europe Series 18
7.52084100720117,0.0,0.0,0.5,-0.0752084100720117,0.0,-4,0,0,2025-02-12 08:00:00+00:00,GUN5,B8,team2,CCT Season 2 Europe Series 17
-35.67061311279758,0.0,0.0,0.0,0.35670613112797583,0.0,0,11,0,2025-02-12 08:30:00+00:00,ATOX,Lynn Vision,team2,IEM Dallas 2025 Asia Closed Qualifier
-130.75873800821364,-0.5,0.0,0.0,1.3075873800821365,-0.5,0,61,0,2025-02-12 09:40:00+00:00,Spirit Academy,K27,team1,BetBoom LanDaLan 2025
-131.6200727312239,0.0,0.0,0.5,1.316200727312239,0.0,-1,8,0,2025-02-12 11:00:00+00:00,ENCE,Alliance,team1,CCT Season 2 Europe Series 17
59.650444793346196,0.0,0.0,0.5,-0.5965044479334619,0.0,2,-1,0,2025-02-12 14:00:00+00:00,ECLOT,Spirit Academy,team1,CCT Season 2 Europe Series 17
-34.9894615023768,0.0,0.0,0.0,0.349894615023768,0.0,0,-1,0,2025-02-12 15:30:00+00:00,Sharks,Fluxo,team2,IEM Dallas 2025 South America Closed Qualifier
-2.433265723184604,-0.5,0.0,0.5,0.024332657231846043,-0.5,-80,114,0,2025-02-12 16:50:00+00:00,ODDIK,MIBR Academy,team1,CCT Season 2 South America Series 7
81.332771983474,0.0,0.0,0.0,-0.8133277198347401,0.0,1,-7,0,2025-02-12 19:30:00+00:00,Legacy,Fluxo,team1,IEM Dallas 2025 South America Closed Qualifier
-36.551308982320734,0.0,0.0,0.0,0.36551308982320735,0.0,-1,-1,0,2025-02-12 23:00:00+00:00,ATOX,Rare Atom,team1,BLAST Rising Asia 2025 Season 1
-13.526603205476249,0.0,0.0,0.0,0.13526603205476248,0.0,0,11,0,2025-02-13 02:00:00+00:00,The Huns,Lynn Vision,team1,BLAST Rising Asia 2025 Season 1
-9.958200281361087,0.0,0.0,0.5,0.09958200281361088,0.0,-3,-216,0,2025-02-13 04:00:00+00:00,ESC,kONO,team2,YaLLa Compass Winter 2025
6.168283358239478,0.0,0.0,0.0,-0.06168283358239478,0.0,2,-20,0,2025-02-13 05:00:00+00:00,Nemiga,Sashi,team1,CCT Season 2 Europe Series 17
-49.81566116714089,0.0,0.0,0.0,0.4981566116714089,0.0,0,0,0,2025-02-13 05:55:00+00:00,ATOX,The Huns,team1,BLAST Rising Asia 2025 Season 1
