match_id,date,team_a,team_b,score_a,score_b,winner,event,maps
hltv_match_2383923,2025-07-25 04:00:00+00:00,RUBY,Imperial Valkyries,,,team1,CCT Season 3 Europe Series 4 Closed Qualifier,0
hltv_match_2383778,2025-07-25 07:30:00+00:00,Astralis,FURIA,,,team2,IEM Cologne 2025 Stage 1,0
hltv_match_2383779,2025-07-25 07:30:00+00:00,BIG,paiN,,,team2,IEM Cologne 2025 Stage 1,0
hltv_match_2383955,2025-07-25 09:00:00+00:00,GameHunters,Players,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2383926,2025-07-25 10:00:00+00:00,Alliance,1win,,,team2,CCT Season 3 Europe Series 4 Closed Qualifier,0
hltv_match_2383786,2025-07-25 10:00:00+00:00,FlyQuest,Liquid,,,team2,IEM Cologne 2025 Stage 1,0
hltv_match_2383784,2025-07-25 10:35:00+00:00,Virtus.pro,HEROIC,,,team2,IEM Cologne 2025 Stage 1,0
hltv_match_2383783,2025-07-25 12:45:00+00:00,Astralis,paiN,,,team1,IEM Cologne 2025 Stage 1,0
hltv_match_2383785,2025-07-25 12:45:00+00:00,3DMAX,TYLOO,,,team1,IEM Cologne 2025 Stage 1,0
hltv_match_2383956,2025-07-25 12:45:00+00:00,ShindeN,Yawara,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2383957,2025-07-25 15:00:00+00:00,JERSA,Crashers,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2383958,2025-07-25 18:00:00+00:00,KRÜ,Dusty Roots,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2383759,2025-07-26 07:45:00+00:00,Falcons,GamerLegion,,,team1,IEM Cologne 2025,0
hltv_match_2383758,2025-07-26 07:45:00+00:00,G2,FURIA,,,team1,IEM Cologne 2025,0
hltv_match_2383757,2025-07-26 10:00:00+00:00,Vitality,Astralis,,,team1,IEM Cologne 2025,0
hltv_match_2383933,2025-07-26 10:00:00+00:00,RUBY,Monte,,,team2,CCT Season 3 Europe Series 4 Closed Qualifier,0
hltv_match_2383760,2025-07-26 10:05:00+00:00,The MongolZ,3DMAX,,,team1,IEM Cologne 2025,0
hltv_match_2383960,2025-07-26 12:15:00+00:00,Players,Yawara,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2383763,2025-07-26 12:30:00+00:00,Aurora,Ninjas in Pyjamas,,,team1,IEM Cologne 2025,0
hltv_match_2383762,2025-07-26 12:30:00+00:00,Natus Vincere,FaZe,,,team1,IEM Cologne 2025,0
hltv_match_2383934,2025-07-26 13:20:00+00:00,1win,Zero Tenacity,,,team2,CCT Season 3 Europe Series 4 Closed Qualifier,0
hltv_match_2383961,2025-07-26 15:00:00+00:00,JERSA,MIBR Academy,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2383974,2025-07-26 17:30:00+00:00,Marsborne,LAG,,,team1,Thunderpick World Championship 2025 North America Series 2,0
hltv_match_2384002,2025-07-26 18:00:00+00:00,M80,regain,,,team1,PrizePicks NA Revival Series 7,0
hltv_match_2383965,2025-07-26 18:00:00+00:00,GameHunters,ShindeN,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384011,2025-07-27 04:15:00+00:00,Legion,ScarX,,,team2,Dust2 India 1xBet Masters 24,0
hltv_match_2383936,2025-07-27 07:00:00+00:00,Eternal Fire,TPuDCATb TPu,,,team2,CCT Season 3 Europe Series 4 Closed Qualifier,0
hltv_match_2383761,2025-07-27 07:30:00+00:00,MOUZ,Liquid,,,team1,IEM Cologne 2025,0
hltv_match_2383764,2025-07-27 07:30:00+00:00,Spirit,HEROIC,,,team1,IEM Cologne 2025,0
hltv_match_2383825,2025-07-27 10:00:00+00:00,Falcons,The MongolZ,,,team2,IEM Cologne 2025,0
hltv_match_2383827,2025-07-27 10:00:00+00:00,GamerLegion,3DMAX,,,team2,IEM Cologne 2025,0
hltv_match_2383962,2025-07-27 12:10:00+00:00,LP,MAGICOS,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2383824,2025-07-27 12:30:00+00:00,G2,Vitality,,,team2,IEM Cologne 2025,0
hltv_match_2383826,2025-07-27 14:00:00+00:00,FURIA,Astralis,,,team1,IEM Cologne 2025,0
hltv_match_2384035,2025-07-27 15:45:00+00:00,BESTIA,R2,,,team1,Ace SA Masters 2025 Season 2 South America Open Qualifier,0
hltv_match_2384037,2025-07-27 16:00:00+00:00,ShindeN,JERSA,,,team1,Ace SA Masters 2025 Season 2 South America Open Qualifier,0
hltv_match_2384038,2025-07-27 16:00:00+00:00,KRÜ,Dusty Roots,,,team2,Ace SA Masters 2025 Season 2 South America Open Qualifier,0
hltv_match_2384041,2025-07-27 17:05:00+00:00,Bounty Hunters,paiN Academy,,,team1,Ace SA Masters 2025 Season 2 Brazil Open Qualifier,0
hltv_match_2383966,2025-07-27 18:00:00+00:00,RED Canids,Crashers,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384046,2025-07-27 19:20:00+00:00,BOSS,NuTorious,,,team1,Ace NA Masters 2025 Season 2 Open Qualifier,0
hltv_match_2383994,2025-07-27 21:00:00+00:00,LP,Yawara,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2383939,2025-07-28 04:00:00+00:00,Betera,RUBY,,,team1,CCT Season 3 Europe Series 4 Closed Qualifier,0
hltv_match_2384023,2025-07-28 06:30:00+00:00,WOPA,fish123,,,team2,United21 League Season 35,0
hltv_match_2383940,2025-07-28 07:00:00+00:00,Zero Tenacity,SINNERS,,,team1,CCT Season 3 Europe Series 4 Closed Qualifier,0
hltv_match_2383835,2025-07-28 07:30:00+00:00,Ninjas in Pyjamas,HEROIC,,,team1,IEM Cologne 2025,0
hltv_match_2383832,2025-07-28 07:30:00+00:00,Natus Vincere,MOUZ,,,team2,IEM Cologne 2025,0
hltv_match_2383834,2025-07-28 10:00:00+00:00,FaZe,Liquid,,,team1,IEM Cologne 2025,0
hltv_match_2383833,2025-07-28 10:00:00+00:00,Aurora,Spirit,,,team2,IEM Cologne 2025,0
hltv_match_2383941,2025-07-28 10:00:00+00:00,Monte,TPuDCATb TPu,,,team1,CCT Season 3 Europe Series 4 Closed Qualifier,0
hltv_match_2383829,2025-07-28 12:30:00+00:00,3DMAX,G2,,,team2,IEM Cologne 2025,0
hltv_match_2383828,2025-07-28 12:30:00+00:00,Falcons,FURIA,,,team2,IEM Cologne 2025,0
hltv_match_2384039,2025-07-28 14:00:00+00:00,9z,Dusty Roots,,,team1,Ace SA Masters 2025 Season 2 South America Open Qualifier,0
hltv_match_2384040,2025-07-28 14:20:00+00:00,ShindeN,BESTIA,,,team1,Ace SA Masters 2025 Season 2 South America Open Qualifier,0
hltv_match_2383997,2025-07-28 18:00:00+00:00,ShindeN,MIBR Academy,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384083,2025-07-29 04:00:00+00:00,Eternal Fire,AaB,,,team1,European Pro League 2nd Division Season 24,0
hltv_match_2383943,2025-07-29 04:00:00+00:00,Sangal,Monte,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384084,2025-07-29 06:30:00+00:00,Prestige,fish123,,,team2,European Pro League 2nd Division Season 24,0
hltv_match_2384021,2025-07-29 06:30:00+00:00,MANA,G2 Ares,,,team2,United21 League Season 35,0
hltv_match_2383944,2025-07-29 07:00:00+00:00,Betclic,Betera,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2383836,2025-07-29 07:30:00+00:00,FaZe,Aurora,,,team1,IEM Cologne 2025,0
hltv_match_2383837,2025-07-29 07:30:00+00:00,Ninjas in Pyjamas,Natus Vincere,,,team2,IEM Cologne 2025,0
hltv_match_2383998,2025-07-29 09:00:00+00:00,Dusty Roots,Crashers,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384024,2025-07-29 09:00:00+00:00,GenOne,Prestige,,,team1,United21 League Season 35,0
hltv_match_2383945,2025-07-29 10:00:00+00:00,Passion UA,Zero Tenacity,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2383838,2025-07-29 10:00:00+00:00,MOUZ,Spirit,,,team2,IEM Cologne 2025,0
hltv_match_2383830,2025-07-29 10:35:00+00:00,The MongolZ,Vitality,,,team2,IEM Cologne 2025,0
hltv_match_2383999,2025-07-29 12:00:00+00:00,KRÜ,Players,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2383839,2025-07-29 12:30:00+00:00,FaZe,Natus Vincere,,,team2,IEM Cologne 2025,0
hltv_match_2383946,2025-07-29 13:05:00+00:00,9INE,Sashi,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2383831,2025-07-29 14:15:00+00:00,G2,FURIA,,,team2,IEM Cologne 2025,0
hltv_match_2384000,2025-07-29 15:30:00+00:00,RED Canids,GameHunters,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384085,2025-07-30 04:00:00+00:00,Northern Lights,VP.Prodigy,,,team2,European Pro League 2nd Division Season 24,0
hltv_match_2384025,2025-07-30 04:00:00+00:00,WOPA,MANA,,,team1,United21 League Season 35,0
hltv_match_2383947,2025-07-30 04:00:00+00:00,Nexus,Partizan,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2383948,2025-07-30 07:00:00+00:00,Tricked,ARCRED,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2383950,2025-07-30 13:00:00+00:00,Johnny Speeds,CYBERSHOKE,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384052,2025-07-30 14:00:00+00:00,Yawara,MAGICOS,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384053,2025-07-30 17:00:00+00:00,KRÜ,MIBR Academy,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2383982,2025-07-30 17:30:00+00:00,Wildcard,LAG,,,team1,Thunderpick World Championship 2025 North America Series 2,0
hltv_match_2383983,2025-07-30 20:45:00+00:00,NRG,Aether,,,team1,Thunderpick World Championship 2025 North America Series 2,0
hltv_match_2384075,2025-07-31 04:00:00+00:00,Sashi,ARCRED,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384027,2025-07-31 04:00:00+00:00,fish123,G2 Ares,,,team1,United21 League Season 35,0
hltv_match_2384094,2025-07-31 04:00:00+00:00,AaB,Prestige,,,team1,European Pro League 2nd Division Season 24,0
hltv_match_2384028,2025-07-31 07:00:00+00:00,MASONIC,GenOne,,,team1,United21 League Season 35,0
hltv_match_2384097,2025-07-31 10:00:00+00:00,VP.Prodigy,MANA,,,team2,European Pro League 2nd Division Season 24,0
hltv_match_2384077,2025-07-31 10:35:00+00:00,Nexus,Betera,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384078,2025-07-31 13:00:00+00:00,Johnny Speeds,Monte,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384055,2025-07-31 14:00:00+00:00,Bounty Hunters,Players,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384056,2025-07-31 17:00:00+00:00,GameHunters,Dusty Roots,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2383985,2025-07-31 20:30:00+00:00,Wildcard,NRG,,,team1,Thunderpick World Championship 2025 North America Series 2,0
hltv_match_2384087,2025-07-31 23:05:00+00:00,The Huns,FengDa,,,team1,BLAST Rising Asia 2025 Season 2,0
hltv_match_2384088,2025-08-01 01:50:00+00:00,SemperFi,Eruption,,,team2,BLAST Rising Asia 2025 Season 2,0
hltv_match_2383842,2025-08-02 13:50:00+00:00,Vitality,MOUZ,,,team2,IEM Cologne 2025,0
hltv_match_2384124,2025-08-02 14:00:00+00:00,Imperial,ODDIK,,,team1,Ace SA Masters 2025 Season 2 - BLAST Premier Rising Event,0
hltv_match_2384116,2025-08-02 14:15:00+00:00,NRG,BOSS,,,team1,Ace NA Masters 2025 Season 2 - BLAST Premier Rising Event,0
hltv_match_2384062,2025-08-02 15:20:00+00:00,FURIA fe,Yawara,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2384091,2025-08-03 00:00:00+00:00,Eruption,FlyQuest,,,team2,BLAST Rising Asia 2025 Season 2,0
hltv_match_2384092,2025-08-03 02:50:00+00:00,The Huns,Chinggis Warriors,,,team1,BLAST Rising Asia 2025 Season 2,0
hltv_match_2384108,2025-08-03 04:00:00+00:00,Sangal,Zero Tenacity,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384033,2025-08-03 06:30:00+00:00,MASONIC,G2 Ares,,,team2,United21 League Season 35,0
hltv_match_2384109,2025-08-03 07:00:00+00:00,9INE,Johnny Speeds,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384064,2025-08-03 09:00:00+00:00,Keyd Stars,RED Canids,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2384110,2025-08-03 10:45:00+00:00,SAW,CYBERSHOKE,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384125,2025-08-03 11:00:00+00:00,Legacy,Imperial,,,team1,Ace SA Masters 2025 Season 2 - BLAST Premier Rising Event,0
hltv_match_2383993,2025-08-03 11:00:00+00:00,VP.Prodigy,ECSTATIC,,,team2,RES Showdown 2: BLAST Premier Rising Event,0
hltv_match_2383844,2025-08-03 11:00:00+00:00,Spirit,MOUZ,,,team1,IEM Cologne 2025,0
hltv_match_2384093,2025-08-03 12:00:00+00:00,FlyQuest,The Huns,,,team1,BLAST Rising Asia 2025 Season 2,0
hltv_match_2384118,2025-08-03 12:00:00+00:00,NRG,M80,,,team2,Ace NA Masters 2025 Season 2 - BLAST Premier Rising Event,0
hltv_match_2384111,2025-08-03 13:55:00+00:00,Betclic,Tricked,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384066,2025-08-03 16:10:00+00:00,ODDIK,GameHunters,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384067,2025-08-03 19:40:00+00:00,9z,Bounty Hunters,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384101,2025-08-04 04:00:00+00:00,MANA,Eternal Fire,,,team2,European Pro League 2nd Division Season 24,0
hltv_match_2384034,2025-08-04 06:30:00+00:00,fish123,G2 Ares,,,team2,United21 League Season 35,0
hltv_match_2384157,2025-08-04 07:00:00+00:00,Sangal,ARCRED,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384158,2025-08-04 10:00:00+00:00,Passion UA,Monte,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384069,2025-08-04 12:00:00+00:00,Sharks,BESTIA,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2384159,2025-08-04 13:00:00+00:00,Nexus,Johnny Speeds,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384070,2025-08-04 15:00:00+00:00,ODDIK,9z,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2384071,2025-08-04 18:00:00+00:00,Yawara,RED Canids,,,team1,CCT Season 3 South America Series 2,0
hltv_match_2384181,2025-08-05 04:00:00+00:00,500,TPuDCATb TPu,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384131,2025-08-05 06:00:00+00:00,FUT,B8,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384182,2025-08-05 07:00:00+00:00,ARCRED,NIP Impact,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384160,2025-08-05 07:00:00+00:00,9INE,Zero Tenacity,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384130,2025-08-05 08:30:00+00:00,ECSTATIC,Liquid,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384161,2025-08-05 10:00:00+00:00,SAW,Partizan,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384189,2025-08-05 10:00:00+00:00,500,ARCRED,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384072,2025-08-05 11:00:00+00:00,ShindeN,9z,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2384132,2025-08-05 11:35:00+00:00,Nemiga,G2,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384162,2025-08-05 13:00:00+00:00,Betclic,Sashi,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384073,2025-08-05 14:00:00+00:00,Yawara,BESTIA,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2384139,2025-08-05 14:45:00+00:00,BetBoom,FaZe,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384074,2025-08-05 17:15:00+00:00,9z,BESTIA,,,team2,CCT Season 3 South America Series 2,0
hltv_match_2384216,2025-08-06 04:00:00+00:00,Eternal Fire,WOPA,,,team2,European Pro League Season 27,0
hltv_match_2384126,2025-08-06 06:00:00+00:00,MIBR,Virtus.pro,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384184,2025-08-06 07:00:00+00:00,ECLOT,CPH Wolves,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384163,2025-08-06 07:00:00+00:00,Betclic,Monte,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384217,2025-08-06 07:15:00+00:00,K27,G2 Ares,,,team1,European Pro League Season 27,0
hltv_match_2384190,2025-08-06 10:20:00+00:00,Partizan,ECLOT,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384164,2025-08-06 11:20:00+00:00,Johnny Speeds,Zero Tenacity,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384138,2025-08-06 12:15:00+00:00,Passion UA,Spirit,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384165,2025-08-06 14:40:00+00:00,Sangal,Partizan,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384135,2025-08-06 15:25:00+00:00,Rare Atom,Astralis,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384191,2025-08-07 04:00:00+00:00,TPuDCATb TPu,NIP Impact,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384218,2025-08-07 04:00:00+00:00,Alliance,Mousquetaires,,,team1,European Pro League Season 27,0
hltv_match_2384137,2025-08-07 06:00:00+00:00,BIG,FURIA,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384219,2025-08-07 06:30:00+00:00,MASONIC,FORZE Reload,,,team2,European Pro League Season 27,0
hltv_match_2384167,2025-08-07 07:00:00+00:00,ENCE,Monte,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384141,2025-08-07 08:00:00+00:00,OG,MOUZ,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384224,2025-08-07 09:00:00+00:00,GameHunters,Dusty Roots,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384193,2025-08-07 10:00:00+00:00,ARCRED,TPuDCATb TPu,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384168,2025-08-07 10:00:00+00:00,BetBoom,SAW,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384127,2025-08-07 11:15:00+00:00,Ninjas in Pyjamas,paiN,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384194,2025-08-07 13:00:00+00:00,ECLOT,CPH Wolves,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384169,2025-08-07 13:10:00+00:00,Spirit Academy,9INE,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384129,2025-08-07 14:35:00+00:00,fnatic,Legacy,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384227,2025-08-07 18:20:00+00:00,Bounty Hunters,R2,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384241,2025-08-07 20:30:00+00:00,Marsborne,Arrival Seven,,,team1,CCT Season 3 North America Series 1,0
hltv_match_2384170,2025-08-08 04:00:00+00:00,PARIVISION,CYBERSHOKE,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384136,2025-08-08 05:00:00+00:00,ENCE,The MongolZ,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384292,2025-08-08 05:30:00+00:00,TPuDCATb TPu,BASEMENT BOYS,,,team1,Exort Series 14,0
hltv_match_2384221,2025-08-08 06:30:00+00:00,Bushido Wildcats,BIG Academy,,,team1,European Pro League Season 27,0
hltv_match_2384186,2025-08-08 07:00:00+00:00,Monte,Eternal Fire,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384134,2025-08-08 08:00:00+00:00,FlyQuest,Aurora,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384171,2025-08-08 08:20:00+00:00,OG,Tricked,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384228,2025-08-08 09:00:00+00:00,Keyd Stars,Yawara,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384172,2025-08-08 10:15:00+00:00,BIG,Partizan,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384140,2025-08-08 10:25:00+00:00,NRG,Vitality,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384294,2025-08-08 11:30:00+00:00,SPARTA,RUSTEC,,,team2,Exort Series 14,0
hltv_match_2384229,2025-08-08 12:00:00+00:00,ShindeN,Crashers,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384173,2025-08-08 13:00:00+00:00,fnatic,Sashi,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384287,2025-08-08 13:00:00+00:00,VP.Prodigy,Hesta,,,team1,ESEA League Season 54 Europe Elite Cup 1,0
hltv_match_2384295,2025-08-08 14:30:00+00:00,ARCRED,HyperSpirit,,,team1,Exort Series 14,0
hltv_match_2384231,2025-08-08 18:00:00+00:00,KRÜ,MAGICOS,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384187,2025-08-09 04:00:00+00:00,Metizport,SPARTA,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384145,2025-08-09 06:00:00+00:00,Astralis,Natus Vincere,,,team1,BLAST Bounty 2025 Season 2,0
hltv_match_2384223,2025-08-09 06:30:00+00:00,Leo,8Sins,,,team1,European Pro League Season 27,0
hltv_match_2384175,2025-08-09 07:00:00+00:00,ENCE,OG,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384188,2025-08-09 07:00:00+00:00,SINNERS,RUBY,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384296,2025-08-09 08:30:00+00:00,TPuDCATb TPu,EYEBALLERS,,,team1,Exort Series 14,0
hltv_match_2384144,2025-08-09 09:10:00+00:00,Virtus.pro,FaZe,,,team1,BLAST Bounty 2025 Season 2,0
hltv_match_2384285,2025-08-09 10:00:00+00:00,ECLOT,SKYFURY,,,team2,ESEA League Season 54 Europe Elite Cup 1,0
hltv_match_2384176,2025-08-09 10:35:00+00:00,9INE,fnatic,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384196,2025-08-09 11:20:00+00:00,Metizport,SINNERS,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384297,2025-08-09 11:35:00+00:00,RUSTEC,ARCRED,,,team2,Exort Series 14,0
hltv_match_2384233,2025-08-09 12:15:00+00:00,JERSA,R2,,,team2,CCT Season 3 South America Series 3,0
hltv_match_2384142,2025-08-09 12:40:00+00:00,G2,Spirit,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384177,2025-08-09 13:00:00+00:00,Partizan,PARIVISION,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384234,2025-08-09 15:00:00+00:00,Yawara,MAGICOS,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384298,2025-08-09 15:30:00+00:00,TPuDCATb TPu,ARCRED,,,team1,Exort Series 14,0
hltv_match_2384147,2025-08-09 16:00:00+00:00,Liquid,FURIA,,,team1,BLAST Bounty 2025 Season 2,0
hltv_match_2384256,2025-08-09 17:30:00+00:00,BOSS,Marsborne,,,team2,CCT Season 3 North America Series 1,0
hltv_match_2384244,2025-08-10 04:00:00+00:00,Eternal Fire,G2 Ares,,,team1,European Pro League Season 27,0
hltv_match_2384307,2025-08-10 04:00:00+00:00,Betclic,GUN5,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384178,2025-08-10 06:00:00+00:00,PARIVISION,fnatic,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384146,2025-08-10 06:00:00+00:00,paiN,The MongolZ,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384245,2025-08-10 06:30:00+00:00,WOPA,K27,,,team2,European Pro League Season 27,0
hltv_match_2384198,2025-08-10 07:00:00+00:00,SPARTA,RUBY,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384308,2025-08-10 07:10:00+00:00,Spirit Academy,ECLOT,,,team1,Exort The Proving Grounds Season 3,0
hltv_match_2384148,2025-08-10 08:20:00+00:00,B8,MOUZ,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384390,2025-08-10 09:00:00+00:00,AMKAL,Sangal,,,team2,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384179,2025-08-10 09:00:00+00:00,OG,SAW,,,team1,CCT Season 3 Europe Series 4,0
hltv_match_2384391,2025-08-10 09:45:00+00:00,Inner Circle,Sashi,,,team2,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384389,2025-08-10 09:50:00+00:00,1win,BASEMENT BOYS,,,team1,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384309,2025-08-10 10:00:00+00:00,CYBERSHOKE,BC.Game,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384392,2025-08-10 10:00:00+00:00,HOTU,EYEBALLERS,,,team2,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384143,2025-08-10 10:35:00+00:00,HEROIC,Aurora,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384199,2025-08-10 11:00:00+00:00,Eternal Fire,FAVBET,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384393,2025-08-10 11:30:00+00:00,BIG,EYEBALLERS,,,team1,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384394,2025-08-10 11:30:00+00:00,Passion UA,1win,,,team1,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384395,2025-08-10 11:30:00+00:00,BetBoom,Sashi,,,team1,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384180,2025-08-10 12:00:00+00:00,PARIVISION,OG,,,team2,CCT Season 3 Europe Series 4,0
hltv_match_2384400,2025-08-10 12:10:00+00:00,ECSTATIC,Sangal,,,team1,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384149,2025-08-10 12:15:00+00:00,Legacy,Vitality,,,team2,BLAST Bounty 2025 Season 2,0
hltv_match_2384398,2025-08-10 13:00:00+00:00,Nemiga,Passion UA,,,team2,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384399,2025-08-10 13:30:00+00:00,FUT,BetBoom,,,team1,CS Asia Championships 2025 Europe Open Qualifier,0
hltv_match_2384310,2025-08-10 14:20:00+00:00,Nexus,Partizan,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384238,2025-08-10 15:00:00+00:00,KRÜ,Keyd Stars,,,team1,CCT Season 3 South America Series 3,0
hltv_match_2384200,2025-08-10 15:30:00+00:00,Metizport,SPARTA,,,team2,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384246,2025-08-11 04:00:00+00:00,Mousquetaires,MASONIC,,,team1,European Pro League Season 27,0
hltv_match_2384311,2025-08-11 04:00:00+00:00,Sangal,Tricked,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384362,2025-08-11 05:10:00+00:00,Mindfreak,Ground Zero,,,team1,ESL Challenger League Season 50 Oceania Cup 1,0
hltv_match_2384202,2025-08-11 07:00:00+00:00,ENCE,SPARTA,,,team1,Thunderpick World Championship 2025 European Series 2,0
hltv_match_2384312,2025-08-11 07:00:00+00:00,9INE,500,,,team2,Exort The Proving Grounds Season 3,0
hltv_match_2384247,2025-08-11 07:10:00+00:00,Alliance,FORZE Reload,,,team2,European Pro League Season 27,0
